#_U001_trueComplete:125.0
#_U002_trueComplete:100.0
#_U003_trueComplete:80.0
#_U004_trueComplete:100.0
#_U005_trueComplete:100.0
#_U006_trueComplete:3.33
#_U007_trueComplete:100.0
#_U008_trueComplete:0.0
#_U009_trueComplete:100.0
#_U010_trueComplete:150.0
Program,Date,Percent Complete (Observations),Total Obs Requested
_U010,2024-08-10,0.0,10
_U010,2024-08-10,0.0,10
_U010,2024-08-10,0.0,10
_U010,2024-08-11,0.0,10
_U010,2024-08-11,0.0,10
_U010,2024-08-11,0.0,10
_U010,2024-08-11,10.0,10
_U010,2024-08-12,10.0,10
_U010,2024-08-12,10.0,10
_U010,2024-08-12,10.0,10
_U010,2024-08-12,10.0,10
_U010,2024-08-13,10.0,10
_U010,2024-08-13,10.0,10
_U010,2024-08-13,10.0,10
_U010,2024-08-13,10.0,10
_U010,2024-08-14,10.0,10
_U010,2024-08-14,10.0,10
_U010,2024-08-14,10.0,10
_U010,2024-08-14,10.0,10
_U010,2024-08-15,10.0,10
_U010,2024-08-15,10.0,10
_U010,2024-08-15,10.0,10
_U010,2024-08-15,10.0,10
_U010,2024-08-16,10.0,10
_U010,2024-08-16,10.0,10
_U010,2024-08-16,10.0,10
_U010,2024-08-16,10.0,10
_U010,2024-08-17,10.0,10
_U010,2024-08-17,10.0,10
_U010,2024-08-17,10.0,10
_U010,2024-08-17,10.0,10
_U010,2024-08-18,10.0,10
_U010,2024-08-18,10.0,10
_U010,2024-08-18,10.0,10
_U010,2024-08-18,10.0,10
_U010,2024-08-19,10.0,10
_U010,2024-08-19,10.0,10
_U010,2024-08-19,10.0,10
_U010,2024-08-19,10.0,10
_U010,2024-08-20,10.0,10
_U010,2024-08-20,10.0,10
_U010,2024-08-20,10.0,10
_U010,2024-08-20,10.0,10
_U010,2024-08-21,10.0,10
_U010,2024-08-21,10.0,10
_U010,2024-08-21,10.0,10
_U010,2024-08-21,10.0,10
_U010,2024-08-22,10.0,10
_U010,2024-08-22,10.0,10
_U010,2024-08-22,10.0,10
_U010,2024-08-22,10.0,10
_U010,2024-08-23,10.0,10
_U010,2024-08-23,10.0,10
_U010,2024-08-23,10.0,10
_U010,2024-08-23,10.0,10
_U010,2024-08-24,10.0,10
_U010,2024-08-24,10.0,10
_U010,2024-08-24,10.0,10
_U010,2024-08-24,10.0,10
_U010,2024-08-25,10.0,10
_U010,2024-08-25,10.0,10
_U010,2024-08-25,10.0,10
_U010,2024-08-25,10.0,10
_U010,2024-08-26,10.0,10
_U010,2024-08-26,10.0,10
_U010,2024-08-26,10.0,10
_U010,2024-08-26,10.0,10
_U010,2024-08-27,10.0,10
_U010,2024-08-27,10.0,10
_U010,2024-08-27,10.0,10
_U010,2024-08-27,10.0,10
_U010,2024-08-28,10.0,10
_U010,2024-08-28,10.0,10
_U010,2024-08-28,10.0,10
_U010,2024-08-28,10.0,10
_U010,2024-08-29,10.0,10
_U010,2024-08-29,10.0,10
_U010,2024-08-29,10.0,10
_U010,2024-08-29,10.0,10
_U010,2024-08-30,10.0,10
_U010,2024-08-30,10.0,10
_U010,2024-08-30,10.0,10
_U010,2024-08-30,10.0,10
_U010,2024-08-31,10.0,10
_U010,2024-08-31,10.0,10
_U010,2024-08-31,10.0,10
_U010,2024-08-31,10.0,10
_U010,2024-09-01,10.0,10
_U010,2024-09-01,10.0,10
_U010,2024-09-01,10.0,10
_U010,2024-09-01,10.0,10
_U010,2024-09-02,10.0,10
_U010,2024-09-02,10.0,10
_U010,2024-09-02,10.0,10
_U010,2024-09-02,10.0,10
_U010,2024-09-03,10.0,10
_U010,2024-09-03,10.0,10
_U010,2024-09-03,20.0,10
_U010,2024-09-03,20.0,10
_U010,2024-09-04,20.0,10
_U010,2024-09-04,20.0,10
_U010,2024-09-04,20.0,10
_U010,2024-09-04,20.0,10
_U010,2024-09-05,20.0,10
_U010,2024-09-05,20.0,10
_U010,2024-09-05,30.0,10
_U010,2024-09-05,30.0,10
_U010,2024-09-06,30.0,10
_U010,2024-09-06,30.0,10
_U010,2024-09-06,30.0,10
_U010,2024-09-06,30.0,10
_U010,2024-09-07,30.0,10
_U010,2024-09-07,30.0,10
_U010,2024-09-07,40.0,10
_U010,2024-09-07,40.0,10
_U010,2024-09-08,40.0,10
_U010,2024-09-08,40.0,10
_U010,2024-09-08,40.0,10
_U010,2024-09-08,40.0,10
_U010,2024-09-09,40.0,10
_U010,2024-09-09,40.0,10
_U010,2024-09-09,40.0,10
_U010,2024-09-09,40.0,10
_U010,2024-09-10,40.0,10
_U010,2024-09-10,40.0,10
_U010,2024-09-10,40.0,10
_U010,2024-09-10,40.0,10
_U010,2024-09-11,40.0,10
_U010,2024-09-11,40.0,10
_U010,2024-09-11,40.0,10
_U010,2024-09-11,40.0,10
_U010,2024-09-12,40.0,10
_U010,2024-09-12,40.0,10
_U010,2024-09-12,40.0,10
_U010,2024-09-12,40.0,10
_U010,2024-09-13,40.0,10
_U010,2024-09-13,40.0,10
_U010,2024-09-13,40.0,10
_U010,2024-09-13,40.0,10
_U010,2024-09-14,40.0,10
_U010,2024-09-14,40.0,10
_U010,2024-09-14,50.0,10
_U010,2024-09-14,50.0,10
_U010,2024-09-15,50.0,10
_U010,2024-09-15,50.0,10
_U010,2024-09-15,50.0,10
_U010,2024-09-15,50.0,10
_U010,2024-09-16,50.0,10
_U010,2024-09-16,50.0,10
_U010,2024-09-16,50.0,10
_U010,2024-09-16,50.0,10
_U010,2024-09-17,50.0,10
_U010,2024-09-17,50.0,10
_U010,2024-09-17,50.0,10
_U010,2024-09-17,50.0,10
_U010,2024-09-18,50.0,10
_U010,2024-09-18,50.0,10
_U010,2024-09-18,50.0,10
_U010,2024-09-18,50.0,10
_U010,2024-09-19,50.0,10
_U010,2024-09-19,50.0,10
_U010,2024-09-19,50.0,10
_U010,2024-09-19,50.0,10
_U010,2024-09-20,50.0,10
_U010,2024-09-20,50.0,10
_U010,2024-09-20,50.0,10
_U010,2024-09-20,50.0,10
_U010,2024-09-21,50.0,10
_U010,2024-09-21,50.0,10
_U010,2024-09-21,50.0,10
_U010,2024-09-21,50.0,10
_U010,2024-09-22,50.0,10
_U010,2024-09-22,50.0,10
_U010,2024-09-22,50.0,10
_U010,2024-09-22,50.0,10
_U010,2024-09-23,50.0,10
_U010,2024-09-23,50.0,10
_U010,2024-09-23,50.0,10
_U010,2024-09-23,50.0,10
_U010,2024-09-24,60.0,10
_U010,2024-09-24,60.0,10
_U010,2024-09-24,60.0,10
_U010,2024-09-24,60.0,10
_U010,2024-09-25,60.0,10
_U010,2024-09-25,70.0,10
_U010,2024-09-25,70.0,10
_U010,2024-09-25,70.0,10
_U010,2024-09-26,70.0,10
_U010,2024-09-26,80.0,10
_U010,2024-09-26,80.0,10
_U010,2024-09-26,80.0,10
_U010,2024-09-27,80.0,10
_U010,2024-09-27,90.0,10
_U010,2024-09-27,90.0,10
_U010,2024-09-27,90.0,10
_U010,2024-09-28,90.0,10
_U010,2024-09-28,90.0,10
_U010,2024-09-28,90.0,10
_U010,2024-09-28,90.0,10
_U010,2024-09-29,90.0,10
_U010,2024-09-29,90.0,10
_U010,2024-09-29,90.0,10
_U010,2024-09-29,90.0,10
_U010,2024-09-30,90.0,10
_U010,2024-09-30,90.0,10
_U010,2024-09-30,90.0,10
_U010,2024-09-30,90.0,10
_U010,2024-10-01,90.0,10
_U010,2024-10-01,90.0,10
_U010,2024-10-01,90.0,10
_U010,2024-10-01,90.0,10
_U010,2024-10-02,90.0,10
_U010,2024-10-02,100.0,10
_U010,2024-10-02,100.0,10
_U010,2024-10-02,100.0,10
_U010,2024-10-03,100.0,10
_U010,2024-10-03,100.0,10
_U010,2024-10-03,100.0,10
_U010,2024-10-03,100.0,10
_U010,2024-10-04,100.0,10
_U010,2024-10-04,100.0,10
_U010,2024-10-04,100.0,10
_U010,2024-10-04,100.0,10
_U010,2024-10-05,100.0,10
_U010,2024-10-05,100.0,10
_U010,2024-10-05,100.0,10
_U010,2024-10-05,100.0,10
_U010,2024-10-06,100.0,10
_U010,2024-10-06,100.0,10
_U010,2024-10-06,100.0,10
_U010,2024-10-06,100.0,10
_U010,2024-10-07,100.0,10
_U010,2024-10-07,100.0,10
_U010,2024-10-07,100.0,10
_U010,2024-10-07,100.0,10
_U010,2024-10-08,100.0,10
_U010,2024-10-08,100.0,10
_U010,2024-10-08,100.0,10
_U010,2024-10-08,100.0,10
_U010,2024-10-09,100.0,10
_U010,2024-10-09,100.0,10
_U010,2024-10-09,100.0,10
_U010,2024-10-09,100.0,10
_U010,2024-10-10,100.0,10
_U010,2024-10-10,100.0,10
_U010,2024-10-10,100.0,10
_U010,2024-10-10,100.0,10
_U010,2024-10-11,100.0,10
_U010,2024-10-11,110.0,10
_U010,2024-10-11,110.0,10
_U010,2024-10-11,110.0,10
_U010,2024-10-12,110.0,10
_U010,2024-10-12,120.0,10
_U010,2024-10-12,120.0,10
_U010,2024-10-12,120.0,10
_U010,2024-10-13,120.0,10
_U010,2024-10-13,120.0,10
_U010,2024-10-13,120.0,10
_U010,2024-10-13,120.0,10
_U010,2024-10-14,120.0,10
_U010,2024-10-14,130.0,10
_U010,2024-10-14,130.0,10
_U010,2024-10-14,130.0,10
_U010,2024-10-15,130.0,10
_U010,2024-10-15,130.0,10
_U010,2024-10-15,130.0,10
_U010,2024-10-15,130.0,10
_U010,2024-10-16,130.0,10
_U010,2024-10-16,130.0,10
_U010,2024-10-16,130.0,10
_U010,2024-10-16,130.0,10
_U010,2024-10-17,130.0,10
_U010,2024-10-17,130.0,10
_U010,2024-10-17,130.0,10
_U010,2024-10-17,130.0,10
_U010,2024-10-18,130.0,10
_U010,2024-10-18,130.0,10
_U010,2024-10-18,130.0,10
_U010,2024-10-18,130.0,10
_U010,2024-10-19,130.0,10
_U010,2024-10-19,130.0,10
_U010,2024-10-19,130.0,10
_U010,2024-10-19,130.0,10
_U010,2024-10-20,130.0,10
_U010,2024-10-20,130.0,10
_U010,2024-10-20,130.0,10
_U010,2024-10-20,130.0,10
_U010,2024-10-21,130.0,10
_U010,2024-10-21,140.0,10
_U010,2024-10-21,140.0,10
_U010,2024-10-21,140.0,10
_U010,2024-10-22,140.0,10
_U010,2024-10-22,150.0,10
_U010,2024-10-22,150.0,10
_U010,2024-10-22,150.0,10
_U010,2024-10-23,150.0,10
_U010,2024-10-23,150.0,10
_U010,2024-10-23,150.0,10
_U010,2024-10-23,150.0,10
_U010,2024-10-24,150.0,10
_U010,2024-10-24,150.0,10
_U010,2024-10-24,150.0,10
_U010,2024-10-24,150.0,10
_U010,2024-10-25,150.0,10
_U010,2024-10-25,150.0,10
_U010,2024-10-25,150.0,10
_U010,2024-10-25,150.0,10
_U010,2024-10-26,150.0,10
_U010,2024-10-26,150.0,10
_U010,2024-10-26,150.0,10
_U010,2024-10-26,150.0,10
_U010,2024-10-27,150.0,10
_U010,2024-10-27,150.0,10
_U010,2024-10-27,150.0,10
_U010,2024-10-27,150.0,10
_U010,2024-10-28,150.0,10
_U010,2024-10-28,150.0,10
_U010,2024-10-28,150.0,10
_U010,2024-10-28,150.0,10
Even Burn Rate,2024-08-01,0.0,100
Even Burn Rate,2024-08-02,0.0,100
Even Burn Rate,2024-10-26,100.0,100
Even Burn Rate,2025-01-31,100.0,100
