instrument,utctime,id,star_id,observation_id,isjunk,id,exposure_time,sky_fiber_obj,cal_fiber_obj,sci_fiber_obj,observation_id,agitator_status,cal_source,cameras_triggered,elapsed_time_green,elapsed_time_red,frame_number,green_active,hk_active,lfc_mode,observation_mode,observation_type,open_shutters,red_active,sci_fw_pos,shutters_triggered,simul_fw_pos,source_shutters,exp_active,green_acf,program,red_acf,bias_file,dark_file,flat_file,wls_file,flat_fiber_aperture,flat_fiber_lamp,object,drphash,drptag,gdrxrms,gdryrms,moonsep,snrcl452,snrcl548,snrcl747,snrsc452,snrsc548,snrsc747,sunalt,wls_file2,datapr2d,isgood,monotwls,totcorr,kpfera
kpf,2025-07-02 12:18:12.352000+00:00,4813170,219623,KP.20250702.44247.34,False,503324,90.0,Sky,EtalonFiber,Target,4813170,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",90.033,90.033,418179,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,219623,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.73,10.36,96.26,160.259,402.172,626.647,397.659,700.163,793.39,-39.2,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.8312e+08 2.7838e+08 2.406e+08 1.5724e+08,3.0
kpf,2025-07-02 12:09:15.658000+00:00,4813169,TOI-1180,KP.20250702.43429.65,False,503323,652.0,Sky,EtalonFiber,Target,4813169,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",652.017,652.017,418178,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TOI-1180,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.41,20.98,109.75,41.046,100.985,177.367,44.798,112.505,164.732,-40.3,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,5.3739e+06 9.8298e+06 1.0309e+07 7.4935e+06,3.0
kpf,2025-07-02 11:57:36.602000+00:00,4813167,142373,KP.20250702.43026.59,False,503321,60.0,Sky,EtalonFiber,Target,4813167,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.026,60.026,418176,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.62,11.69,76.46,220.859,563.383,908.802,427.629,785.038,953.046,-41.7,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.3017e+08 3.6948e+08 3.4197e+08 2.364e+08,3.0
kpf,2025-07-02 11:55:47.957000+00:00,4813166,142373,KP.20250702.42917.95,False,503320,60.0,Sky,EtalonFiber,Target,4813166,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.022,60.022,418175,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.71,11.59,76.46,218.674,559.27,905.139,414.389,763.725,926.003,-41.9,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.1724e+08 3.4945e+08 3.2283e+08 2.2258e+08,3.0
kpf,2025-07-02 11:53:59.358000+00:00,4813165,142373,KP.20250702.42809.35,False,503319,60.0,Sky,EtalonFiber,Target,4813165,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.023,60.023,418174,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.7,10.68,76.46,220.504,563.172,909.787,415.584,766.485,926.086,-42.1,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.1883e+08 3.5174e+08 3.2384e+08 2.2233e+08,3.0
kpf,2025-07-02 11:52:10.819000+00:00,4813164,142373,KP.20250702.42700.81,False,503318,60.0,Sky,EtalonFiber,Target,4813164,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.019,60.019,418173,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.96,10.28,76.46,220.926,564.179,908.826,443.252,812.455,972.474,-42.3,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.463e+08 3.9178e+08 3.5721e+08 2.4327e+08,3.0
kpf,2025-07-02 11:50:22.105000+00:00,4813163,142373,KP.20250702.42592.09,False,503317,60.0,Sky,EtalonFiber,Target,4813163,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.024,60.024,418172,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,10.87,10.09,76.46,218.218,559.272,905.277,441.881,810.543,975.325,-42.5,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.4592e+08 3.9261e+08 3.5981e+08 2.4651e+08,3.0
kpf,2025-07-02 11:48:33.712000+00:00,4813162,142373,KP.20250702.42483.70,False,503316,60.0,Sky,EtalonFiber,Target,4813162,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.024,60.024,418171,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,10.71,9.85,76.46,220.923,564.953,909.374,457.522,835.47,997.946,-42.7,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.6216e+08 4.1552e+08 3.781e+08 2.5763e+08,3.0
kpf,2025-07-02 11:46:45.319000+00:00,4813161,142373,KP.20250702.42375.31,False,503315,60.0,Sky,EtalonFiber,Target,4813161,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.023,60.023,418170,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.26,10.14,76.46,220.881,564.021,909.449,447.857,819.185,979.937,-42.9,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.5092e+08 3.9903e+08 3.6356e+08 2.4795e+08,3.0
kpf,2025-07-02 11:44:56.900000+00:00,4813160,142373,KP.20250702.42266.89,False,503314,60.0,Sky,EtalonFiber,Target,4813160,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.025,60.025,418169,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,142373,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.65,9.47,76.46,220.306,562.791,908.805,455.321,831.749,993.147,-43.1,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.5697e+08 4.101e+08 3.7342e+08 2.5423e+08,3.0
kpf,2025-07-02 11:35:48.490000+00:00,4813159,TIC233602827,KP.20250702.41370.98,False,503313,755.0,Sky,EtalonFiber,Target,4813159,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",755.016,755.016,418168,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 4.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TIC233602827,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,10.65,10.4,87.48,18.387,47.55,85.638,23.993,48.578,83.801,-43.9,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.4111e+06 2.3259e+06 2.6042e+06 2.1905e+06,3.0
kpf,2025-07-02 11:23:14.096000+00:00,4813158,191939,KP.20250702.40784.09,False,503312,420.0,Sky,EtalonFiber,Target,4813158,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",420.015,420.015,418167,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 2.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,191939,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.96,7.16,91.29,71.801,171.165,256.514,174.018,323.855,393.194,-45.0,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,3.7792e+07 6.4398e+07 5.9893e+07 4.1285e+07,3.0
kpf,2025-07-02 11:16:23.786000+00:00,4813157,TIC259100469,KP.20250702.40467.77,False,503311,232.0,Sky,EtalonFiber,Target,4813157,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",232.023,232.023,418166,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TIC259100469,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,13.39,9.47,92.48,17.735,43.166,71.062,37.434,66.309,78.856,-45.5,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.691e+06 2.5679e+06 2.3105e+06 1.5566e+06,3.0
kpf,2025-07-02 11:08:43.183000+00:00,4813156,TYC-4209-1322-1,KP.20250702.39873.18,False,503310,500.0,Sky,EtalonFiber,Target,4813156,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",500.012,500.012,418165,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TYC-4209-1322-1,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.24,8.9,87.77,26.426,62.827,104.789,58.801,103.664,119.389,-45.9,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,4.4808e+06 6.4236e+06 5.5712e+06 3.6602e+06,3.0
kpf,2025-07-02 10:58:09.390000+00:00,4813155,TOI-1346,KP.20250702.39189.38,False,503309,600.0,Sky,EtalonFiber,Target,4813155,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.014,600.014,418164,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TOI-1346,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,13.91,9.47,93.58,28.847,69.345,115.092,58.378,114.746,149.686,-46.5,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,4.7159e+06 8.4903e+06 8.3649e+06 6.0214e+06,3.0
kpf,2025-07-02 10:48:00.136000+00:00,4813154,TIC287591638,KP.20250702.38761.63,False,503308,237.0,Sky,EtalonFiber,Target,4813154,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",237.014,237.014,418163,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 1.0,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TIC287591638,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.12,10.98,72.3,7.786,8.4,7.581,31.315,60.038,80.39,-46.8,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.319e+06 2.5108e+06 2.464e+06 1.7887e+06,3.0
kpf,2025-07-02 10:39:47.951000+00:00,4813152,K2-139,KP.20250702.38298.94,False,503306,178.0,Sky,EtalonFiber,Target,4813152,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",178.015,178.015,418161,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,U506,regular-read-red.acf,kpf_20250701_master_bias_autocal-bias.fits,kpf_20250701_master_dark_autocal-dark.fits,kpf_20250701_master_flat.fits,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,K2-139,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,8.69,7.37,9.22,15.626,37.816,62.673,32.817,60.936,76.602,-47.0,/masters/20250630/kpf_20250630_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.2628e+06 2.1729e+06 2.0975e+06 1.477e+06,3.0
kpf,2025-07-01 15:12:37.714000+00:00,4807889,193664,KP.20250701.54727.70,False,502687,60.0,Sky,EtalonFiber,Target,4807889,Running,EtalonFiber,"Green,Red,Ca_HK,Guide",60.021,60.021,417542,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",False,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,193664,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.17,12.8,91.8,82.94,184.687,332.193,241.49,439.404,523.846,-8.0,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,,3.0
kpf,2025-07-01 15:10:49.050000+00:00,4807888,193664,KP.20250701.54619.01,False,502686,60.0,Sky,EtalonFiber,Target,4807888,Running,EtalonFiber,"Green,Red,Ca_HK,Guide",60.082,60.082,417541,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",False,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,193664,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.55,12.84,91.8,83.196,184.442,332.029,218.316,401.022,482.418,-8.4,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,,3.0
kpf,2025-07-01 15:09:00.270000+00:00,4807887,193664,KP.20250701.54510.26,False,502685,60.0,Sky,EtalonFiber,Target,4807887,Running,EtalonFiber,"Green,Red,Ca_HK,Guide",60.025,60.025,417540,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",False,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,193664,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.93,11.14,91.8,82.967,184.165,332.055,225.254,412.572,494.051,-8.8,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,,3.0
kpf,2025-07-01 15:02:36.592000+00:00,4807886,193664,KP.20250701.54126.58,False,502684,60.0,Sky,EtalonFiber,Target,4807886,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.024,60.024,417539,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",False,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,193664,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,9.72,10.02,91.8,83.235,183.984,331.877,239.461,435.862,518.701,-10.1,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,0 0 0 0,3.0
kpf,2025-07-01 14:45:26.025000+00:00,4807884,TOI-2274,KP.20250701.52825.96,False,502682,600.0,Sky,EtalonFiber,Target,4807884,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.122,600.122,417537,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,TOI-2274,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,19.07,23.18,63.69,29.615,68.986,114.907,35.066,84.721,153.606,-13.6,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,0 0 0 0,3.0
kpf,2025-07-01 14:34:01.371000+00:00,4807883,KIC7680114,KP.20250701.52144.36,False,502681,594.0,Sky,EtalonFiber,Target,4807883,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",594.014,594.014,417536,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,KIC7680114,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,12.92,6.99,67.18,44.85,106.083,229.066,111.395,202.079,239.126,-15.8,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,1.498e+07 2.3814e+07 2.1745e+07 1.4835e+07,3.0
kpf,2025-07-01 14:17:43.791000+00:00,4807882,KEPLER-106,KP.20250701.50863.78,False,502680,1200.0,Sky,EtalonFiber,Target,4807882,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1200.016,1200.016,417535,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 4.0,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,Kepler-106,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,18.35,22.64,70.09,33.955,87.498,168.04,45.488,82.227,97.948,-19.0,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,3.4398e+06 4.5224e+06 3.9926e+06 2.6608e+06,3.0
kpf,2025-07-01 13:55:48.138000+00:00,4807881,KEPLER-289,KP.20250701.49528.63,False,502679,1239.0,Sky,EtalonFiber,Target,4807881,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1239.015,1239.015,417534,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 4.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,Kepler-289,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,33.81,28.45,67.93,19.491,47.858,84.85,30.017,50.757,61.22,-23.2,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,2.0702e+06 2.6182e+06 2.1786e+06 1.3788e+06,3.0
kpf,2025-07-01 13:26:07.508000+00:00,4807879,KEPLER-48,KP.20250701.47467.50,False,502677,1800.0,Sky,EtalonFiber,Target,4807879,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1800.013,1800.013,417532,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 4.0,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,KEPLER-48,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,11.35,10.34,66.49,41.344,106.5,204.811,48.445,92.345,116.932,-28.6,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,3.8024e+06 5.8046e+06 5.4599e+06 3.7487e+06,3.0
kpf,2025-07-01 12:43:15.603000+00:00,4807877,TIC233071926,KP.20250701.45723.09,False,502675,145.0,Sky,EtalonFiber,Target,4807877,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",145.02,145.02,417530,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250630_master_bias_autocal-bias.fits,kpf_20250630_master_dark_autocal-dark.fits,kpf_20250630_master_flat.fits,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,TIC233071926,016ab3fc841b7e1bbef611711775f8601c046774,v2.10.3,14.06,9.77,83.87,19.843,47.778,81.964,31.362,59.232,78.813,-35.6,/masters/20250627/kpf_20250627_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,1.1644e+06 2.1762e+06 2.2056e+06 1.631e+06,3.0
